eleve;el*7738;Caitlin;Smith;2036-05-25;Rue Joseph Mesdagh;25;6040;Charleroi;Jumet;S-KDI-009
eleve;el*1999;Barry;Hancock;2039-01-29;Place Basile Parent;6 / 032;6010;Charleroi;Couillet;S-EFC-217
eleve;el*4592;Kelsey;Campbell;2042-07-26;Rue Roton;25;6150;Anderlues;Anderlues;S-FRL-095
eleve;el*4067;Erik;Fleming;2041-02-03;Rue Louis Biernaux;86;6040;Charleroi;Jumet;S-DHV-958
eleve;el*3900;Samuel;Ramirez;2035-07-30;Avenue des Cerisiers;13;6224;Fleurus;Wanfercée-Baulet;S-SLO-650
eleve;el*938;David;Thomas;2035-05-26;Rue Grimard;110;6061;Charleroi;Montignies-sur-Sambre;S-TKQ-449
eleve;el*7203;Paul;Armstrong;2036-03-03;Rue Baudoux;94;6043;Charleroi;Ransart;S-OLR-307
eleve;el*6698;Christine;Myers;2042-11-06;Rue Paul Janson (JT);51;6040;Charleroi;Jumet;S-ATK-954
eleve;el*1449;Lisa;Parker;2036-07-23;Avenue du Chili;2 / 0087;6001;Charleroi;Marcinelle;S-DJV-291
eleve;el*7350;Glenda;Perez;2037-09-28;Rue Auguste Cador;15;6000;Charleroi;Charleroi;S-UTM-260
eleve;el*2319;Tara;Huffman;2037-08-17;Rue des Trieux;16;6200;Châtelet;Châtelet;S-VRE-507
eleve;el*8315;Robin;Pierce;2042-02-10;Allée Chanteclair;2;6280;Gerpinnes;Gerpinnes;S-YAD-906
eleve;el*397;Crystal;Patrick;2042-01-08;Rue Jean Jaurès (RX);29;6044;Charleroi;Roux;S-BJM-158
eleve;el*2534;Nicole;Dixon;2038-10-19;Rue Frère Orban (JT);97;6040;Charleroi;Jumet;S-UFP-134
eleve;el*3265;Omar;Mitchell;2040-02-01;Rue de la Praye;11;6200;Châtelet;Châtelet;S-YGY-043
eleve;el*444;Joanne;Black;2036-07-05;Rue des Sablières;9 / 000A;6032;Charleroi;Mont-sur-Marchienne;S-DJP-227
eleve;el*8339;Katelyn;Cabrera;2037-11-09;Rue de Jumet (MP);183 / 002;6030;Charleroi;Marchienne-au-Pont;S-RAE-331
eleve;el*5291;Daniel;Atkins;2041-05-22;Rue des Haies (ML);67;6001;Charleroi;Marcinelle;S-MIY-168
eleve;el*1143;Stephanie;Barnes;2037-12-16;Rue de la Closière;36 / 3;6224;Fleurus;Wanfercée-Baulet;S-SXU-541
eleve;el*8235;Samantha;Bradley;2037-06-06;Ruelle Mahieu;1;6020;Charleroi;Dampremy;S-TUV-726
eleve;el*2153;Steven;Adams;2035-04-28;Rue de Dampremy (CH);24 / 0004;6000;Charleroi;Charleroi;S-HWN-201
eleve;el*2388;Juan;Ortega;2040-11-11;Chaussée de Fleurus (GS);159;6041;Charleroi;Gosselies;S-DYC-851
eleve;el*2348;Rebecca;Jackson;2041-09-18;Allée des Cytises;22;6031;Charleroi;Monceau-sur-Sambre;S-KMZ-789
eleve;el*116;Aaron;White;2041-04-15;Rue Royale;88;6030;Charleroi;Marchienne-au-Pont;S-PJI-666
eleve;el*3465;Kaitlyn;Johnson;2036-01-03;Chaussée Impériale;2 / 0001;6060;Charleroi;Gilly;S-BAN-757
eleve;el*5392;Isabel;Castillo;2041-10-16;Rue des Français;24;6200;Châtelet;Châtelet;S-VGM-056
eleve;el*6132;Jeremy;White;2038-08-10;Rue de l'Institut Dogniaux;39;6040;Charleroi;Jumet;S-MKG-193
eleve;el*6092;Bailey;Holmes;2041-01-25;Rue Blanche Borne;37 / 0002;6200;Châtelet;Bouffioulx;S-QTX-937
eleve;el*7279;Michelle;Hansen;2035-03-29;Rue de la Paix;4;6200;Châtelet;Châtelet;S-NWE-230
eleve;el*4362;James;Meyer;2042-12-02;Rue de la Baille;72;6182;Courcelles;Souvret;S-NUP-589
eleve;el*6481;Dawn;Myers;2039-12-04;Rue Jean Ligny;10;6030;Charleroi;Goutroux;S-AFB-723
eleve;el*7234;Victoria;Edwards;2035-11-16;Rue de la Baille;31 / 0/1;6180;Courcelles;Courcelles;S-PDB-792
eleve;el*5433;Stephanie;Dunn;2037-07-29;Rue Jean Volders (RT);30;6043;Charleroi;Ransart;S-CSH-474
eleve;el*2067;Brittany;Burnett;2039-11-13;Chemin de Fontaine;6;6150;Anderlues;Anderlues;S-KKI-587
eleve;el*4016;Jacqueline;Bailey;2037-02-26;Boulevard Joseph Tirou;16 / 0004;6000;Charleroi;Charleroi;S-FXV-748
eleve;el*3569;Amanda;Jones;2039-11-06;Rue du Parc (CH);5 / 034;6000;Charleroi;Charleroi;S-BPT-815
eleve;el*1725;Reginald;Berry;2040-07-18;Rue Eau-sur-Elle;122;6043;Charleroi;Ransart;S-DUY-292
eleve;el*2859;Troy;Chapman;2041-06-05;Rue des Grogères;66;6001;Charleroi;Marcinelle;S-IBJ-807
eleve;el*2802;Kendra;Watson;2039-09-29;Cité Jardin du Fief;81;6150;Anderlues;Anderlues;S-OXK-824
eleve;el*7906;Rebecca;Mcdonald;2040-08-22;Rue du Général de Gaulle;162A;6180;Courcelles;Courcelles;S-GED-810
eleve;el*4744;Alexander;Durham;2038-01-24;Place de Villers-Poterie;4;6280;Gerpinnes;Villers-Poterie;S-WYU-306
eleve;el*234;Caleb;Kidd;2036-12-20;Rue Cardinal Mercier;15;6032;Charleroi;Mont-sur-Marchienne;S-UID-824
eleve;el*6004;Alexander;Walker;2039-06-14;Boulevard Joseph Tirou;85 / 031;6000;Charleroi;Charleroi;S-CZC-053
Prof;pr191;Jose;Singleton;2088-02-22;Place de la Résistance;10;6044;Charleroi;Roux;1-LNX-278
Prof;pr196;Frank;Mccullough;2072-12-17;Place de la Digue;39 / 021;6000;Charleroi;Charleroi;1-DRH-708
eleve;el*1517;Jose;Duran;2042-12-12;Rue du Bois de Lobbes;239;6060;Charleroi;Gilly;S-HES-317
eleve;el*939;Brandon;Castillo;2038-03-29;Rue de Villers;218;6280;Gerpinnes;Acoz;S-DUS-633
eleve;el*201;Todd;Melton;2036-02-05;Cité Hector Pouleur;12;6280;Gerpinnes;Acoz;S-UEB-215
eleve;el*442;Michael;Mann;2040-08-05;Rue de Gilly;177 / 011;6010;Charleroi;Couillet;S-WUT-691
eleve;el*2734;Shawn;Rose;2035-04-04;Rue des Tanneries;34 / 6;6220;Fleurus;Fleurus;S-IAA-437
eleve;el*6674;Daniel;Reed;2041-04-01;Rue Bayemont;24 / 036;6000;Charleroi;Charleroi;S-VMH-357
eleve;el*7218;Laura;Anderson;2039-04-04;Rue Saint-Ghislain;84;6040;Charleroi;Jumet;S-NBJ-340
eleve;el*6483;Heidi;Guzman;2037-12-13;Rue Lambillotte Joseph;6 / B021;6040;Charleroi;Jumet;S-HFR-575
eleve;el*871;Luis;Clark;2037-11-20;Rue Trieu Gossiaux;44;6224;Fleurus;Wanfercée-Baulet;S-DFM-263
eleve;el*638;Alexander;Burns;2035-11-23;Rue René Decooman;16 / 021;6061;Charleroi;Montignies-sur-Sambre;S-XNX-574
eleve;el*1236;Janet;Adams;2035-07-05;Rue des Champs;14;6001;Charleroi;Marcinelle;S-HJG-433
eleve;el*3620;Cody;Brown;2036-11-27;Rue du Chemin de Fer (GS);30;6041;Charleroi;Gosselies;S-DKO-729
eleve;el*7443;Robert;Taylor;2037-09-17;Rue Paul Pastur (GS);40;6041;Charleroi;Gosselies;S-RIV-077
eleve;el*6019;Noah;Evans;2040-10-10;Rue Reine Astrid;19;6020;Charleroi;Dampremy;S-AKJ-677
eleve;el*2005;Charles;York;2042-05-13;Rue Joseph Bivort;60;6040;Charleroi;Jumet;S-RTH-653
eleve;el*3763;Jose;Taylor;2042-06-16;Cité Victor Jacmin;17;6031;Charleroi;Monceau-sur-Sambre;S-IKC-575
eleve;el*6392;Shelly;Miller;2036-11-23;Rue du Bay;13B;6040;Charleroi;Jumet;S-VDR-405
eleve;el*7310;David;Mcdonald;2042-09-23;Rue Chant des Oiseaux (RT);100;6043;Charleroi;Ransart;S-LVP-363
eleve;el*8412;Amanda;Greene;2035-08-26;Rue des Déportés (LT);138;6042;Charleroi;Lodelinsart;S-SAO-974
eleve;el*4345;Maria;Woods;2038-01-12;Avenue du Chili;14 / 022;6001;Charleroi;Marcinelle;S-DDX-581
eleve;el*847;Brad;Olson;2037-07-26;Rue de la Station;39;6220;Fleurus;Fleurus;S-JUP-270
eleve;el*8420;Elizabeth;Jones;2038-01-30;Rue de Taillis-Pré;73;6200;Châtelet;Châtelineau;S-XIT-626
eleve;el*1627;Megan;Carey;2036-11-21;Rue du Rambulant;90 / 00K7;6060;Charleroi;Gilly;S-SOW-966
eleve;el*45;Jonathon;Rodriguez;2039-10-29;Rue de Forchies;142;6180;Courcelles;Courcelles;S-QMQ-431
eleve;el*3164;Christina;Yang;2039-04-01;Rue d'Hanzinne;7;6280;Gerpinnes;Gerpinnes;S-GIK-699
eleve;el*1704;Chad;Reyes;2039-10-16;Sentier de Montigny;56;6060;Charleroi;Gilly;S-FNC-138
eleve;el*5530;Jessica;Kelley;2035-05-24;Rue de Dampremy (JT);3 / 021;6040;Charleroi;Jumet;S-YDM-996
eleve;el*4017;Jeremy;Grimes;2040-01-16;Rue Devillez;87;6060;Charleroi;Gilly;S-SIB-247
eleve;el*8048;Wayne;Barber;2042-03-22;Rue des Sartys;17;6042;Charleroi;Lodelinsart;S-SVS-147
eleve;el*6576;John;Clay;2038-01-15;Rue du Coucou (CT);97;6010;Charleroi;Couillet;S-JXK-605
eleve;el*3952;Lori;Perkins;2035-08-12;Rue de la Paix;4 / 1;6220;Fleurus;Fleurus;S-LRU-841
eleve;el*5321;Caleb;Brown;2040-06-01;Rue Jean Jaurès (MT);40;6061;Charleroi;Montignies-sur-Sambre;S-LCA-895
eleve;el*2530;Earl;Turner;2036-06-02;Rue du Tram;22;6224;Fleurus;Wanfercée-Baulet;S-DWZ-445
eleve;el*472;Amanda;Thompson;2036-09-09;Rue Zénobe Gramme (CH);16 / 021;6000;Charleroi;Charleroi;S-KRZ-101
eleve;el*5250;Juan;Padilla;2042-11-09;Rue de Zône (MP);46;6030;Charleroi;Marchienne-au-Pont;S-KCJ-278
eleve;el*8065;Chelsea;Castaneda;2041-02-06;Rue Puissant;238;6040;Charleroi;Jumet;S-QSG-089
eleve;el*126;Benjamin;Rice;2037-08-08;Rue de Loverval;72;6010;Charleroi;Couillet;S-VJC-679
eleve;el*2228;Christopher;Hoover;2038-05-29;Rue Léon Pourbaix;58;6030;Charleroi;Marchienne-au-Pont;S-LIM-640
eleve;el*6292;Alice;Farrell;2039-03-21;Rue du Général de Gaulle;172 / 2/1;6180;Courcelles;Courcelles;S-GGY-118
eleve;el*8313;Jennifer;Warren;2038-02-10;Rue de la Paix (RX);69;6044;Charleroi;Roux;S-ICH-532
eleve;el*3811;Marcus;Ramos;2038-05-22;Chaussée de Mons;303;6150;Anderlues;Anderlues;S-ZEB-968
eleve;el*5726;Andrea;Brown;2037-09-25;Rue des Grands Trieux;61;6031;Charleroi;Monceau-sur-Sambre;S-UAG-079
Prof;pr87;Alex;Webb;2081-06-16;Rue du Nord;75;6180;Courcelles;Courcelles;1-NTH-537
eleve;el*3137;Angela;Schaefer;2039-09-19;Rue de l'Escasse;69;6041;Charleroi;Gosselies;S-BTV-525
eleve;el*5090;Colleen;Walsh;2042-05-12;Rue des Guides;171;6061;Charleroi;Montignies-sur-Sambre;S-YDE-044
eleve;el*7352;Candace;Thomas;2035-09-25;Rue de l’Abbé Perny;49;6001;Charleroi;Marcinelle;S-LYF-492
eleve;el*1682;Mary;Smith;2038-01-18;Cité Malghem;32;6031;Charleroi;Monceau-sur-Sambre;S-GMB-217
Prof;pr127;Lisa;White;2064-08-06;Rue de Namur (GS);104;6041;Charleroi;Gosselies;2-MCL-918
eleve;el*3859;Mary;Gregory;2040-08-06;Rue Arthur Gailly;48;6200;Châtelet;Châtelineau;S-KRO-674
eleve;el*8037;Margaret;Shaffer;2035-07-04;Rue Jules Loriaux;11 / 024;6040;Charleroi;Jumet;S-XPP-069
eleve;el*890;William;Hernandez;2035-05-31;Chaussée de Courcelles;306;6041;Charleroi;Gosselies;S-QMZ-606
eleve;el*3667;Peter;Ryan;2041-10-04;Cité Louis Van Laere;20;6200;Châtelet;Châtelineau;S-JJX-977
eleve;el*2769;Cristina;Morales;2042-11-22;Rue Arthur Oleffe;163;6220;Fleurus;Heppignies;S-WRR-985
eleve;el*4342;Crystal;Davis;2036-06-21;Rue du Calvaire (MS);56;6031;Charleroi;Monceau-sur-Sambre;S-LEE-250
eleve;el*449;David;Clark;2036-05-20;Rue Joseph Lefèvre;47;6030;Charleroi;Marchienne-au-Pont;S-YJJ-305
eleve;el*7102;Eric;Garner;2040-05-26;Rue des Piges (ML);3 / 021;6001;Charleroi;Marcinelle;S-DET-198
eleve;el*7256;Michael;Johnson;2042-10-18;Avenue de la Cité Parc;12 / 0003;6001;Charleroi;Marcinelle;S-YWH-578
eleve;el*6006;Heather;Perez;2035-05-20;Rue de la Machine à feu;15;6060;Charleroi;Gilly;S-VZO-335
eleve;el*7048;Howard;Baldwin;2039-12-14;Rue Saint-Valentin;59;6061;Charleroi;Montignies-sur-Sambre;S-SSL-557
eleve;el*3007;Nicole;Wilson;2040-05-26;Rue des Bouleaux;20;6180;Courcelles;Courcelles;S-ELA-847
eleve;el*8270;Gabriel;Cross;2042-03-11;Rue de la Ferme Bal;32;6001;Charleroi;Marcinelle;S-YDI-649
eleve;el*6641;Harry;Benson;2037-09-25;Rue Paul Janson (MT);62;6061;Charleroi;Montignies-sur-Sambre;S-MXY-300
eleve;el*3579;Thomas;Dean;2043-03-17;Rue des Dames;45;6224;Fleurus;Wanfercée-Baulet;S-BNE-109
eleve;el*2918;Anthony;Mullen;2035-11-13;Rue de la Tombe (ML);107;6001;Charleroi;Marcinelle;S-QYU-857
eleve;el*7868;Daniel;Fitzgerald;2042-01-08;Rue Jean-Baptiste Ledoux;60;6040;Charleroi;Jumet;S-IKS-007
eleve;el*6218;Catherine;Sweeney;2035-06-08;Rue Champ des Charbonnières;36;6032;Charleroi;Mont-sur-Marchienne;S-OYB-714
eleve;el*7506;Sherry;Wilson;2042-09-29;Route de Namur;322 / 4;6224;Fleurus;Wanfercée-Baulet;S-QZR-045
eleve;el*4748;Jonathan;Sanders;2039-04-09;Rue de l'Industrie (MM);38;6032;Charleroi;Mont-sur-Marchienne;S-EAJ-113
eleve;el*4859;Elizabeth;Hunt;2039-09-01;Avenue de la Terrienne;21;6220;Fleurus;Lambusart;S-UTF-496
eleve;el*6445;Nicole;Lowery;2042-05-10;Rue Jean Froie;29;6043;Charleroi;Ransart;S-LFZ-876
eleve;el*1504;Brandi;Russell;2042-06-10;Sentier de la Forge;127;6183;Courcelles;Trazegnies;S-CPU-585
eleve;el*4746;James;Wise;2042-12-19;Rue de la Grande Chenevière;20;6001;Charleroi;Marcinelle;S-AHK-161
eleve;el*2902;Michael;Young;2037-10-08;Rue du Coucou (CT);167;6010;Charleroi;Couillet;S-TBP-613
eleve;el*5123;Jason;Underwood;2039-08-15;Rue Louis Jasmes;46;6043;Charleroi;Ransart;S-CBC-876
eleve;el*7960;James;Mcdonald;2039-11-26;Rue Paul Pastur;135 / 2/1;6180;Courcelles;Courcelles;S-DMQ-192
eleve;el*4914;Karen;Ferguson;2039-02-04;Rue Gendebien;186;6200;Châtelet;Châtelineau;S-GGP-485
eleve;el*6206;Melissa;Campbell;2041-04-06;Rue Florent Malacord;33;6200;Châtelet;Châtelineau;S-LLD-633
eleve;el*410;Scott;Fuentes;2036-05-21;Rue du Longtry;39;6032;Charleroi;Mont-sur-Marchienne;S-FWF-730
eleve;el*7791;Lisa;Davis;2038-02-03;Rue de la Vallée;44;6200;Châtelet;Châtelineau;S-UVG-496
eleve;el*4358;Kenneth;Schneider;2038-11-03;Chaussée de Châtelineau;71;6061;Charleroi;Montignies-sur-Sambre;S-HNJ-258
eleve;el*2539;Matthew;Perry;2036-04-26;Rue d'Aiseau;162;6200;Châtelet;Châtelet;S-JAW-229
eleve;el*2651;John;Clark;2035-11-16;Chaussée de Charleroi;39 / 002;6061;Charleroi;Montignies-sur-Sambre;S-PUV-314
eleve;el*3520;Ashley;Davis;2041-12-06;Rue du Spignat;95 / 053;6030;Charleroi;Marchienne-au-Pont;S-SZF-447
eleve;el*7549;Tina;Lee;2037-03-07;Rue des Sablières;58;6200;Châtelet;Châtelet;S-ABW-968
eleve;el*1852;Cory;Bentley;2035-11-17;Rue du Général de Gaulle;261;6180;Courcelles;Courcelles;S-JCX-653
eleve;el*579;Bradley;Jackson;2043-01-15;Place de Chantraine;35;6060;Charleroi;Gilly;S-ISM-233
eleve;el*2142;Diana;Allen;2039-06-08;Rue du Bois de Lobbes;177;6060;Charleroi;Gilly;S-TRE-096
eleve;el*8066;Lisa;White;2041-03-12;Chaussée de Gilly (RT);36;6043;Charleroi;Ransart;S-TZT-054
eleve;el*4157;Jennifer;Vargas;2043-01-08;Rue des Sablières;192;6200;Châtelet;Châtelet;S-VUP-679
eleve;el*3998;Misty;Murphy;2041-10-21;Rue de la Station (JT);18A;6040;Charleroi;Jumet;S-SKM-685
eleve;el*2494;Ian;Richard;2035-12-05;Rue Desandrouin;7 / 011;6000;Charleroi;Charleroi;S-TCO-515
eleve;el*5349;Kim;Wright;2037-06-01;Cité Nouvelle;8;6150;Anderlues;Anderlues;S-KSQ-461
eleve;el*4722;Todd;Cortez;2037-01-22;Rue Anseele Edouard;52;6040;Charleroi;Jumet;S-VJW-649
eleve;el*5985;Stephen;Green;2042-08-02;Cour des Haies;31;6200;Châtelet;Châtelineau;S-KNC-120
eleve;el*3304;Melissa;Tyler;2039-07-06;Place des Porions;4 / 034;6061;Charleroi;Montignies-sur-Sambre;S-XEE-790
eleve;el*3771;Anna;Hernandez;2041-02-26;Rue de la Chapelle (MP);56;6030;Charleroi;Marchienne-au-Pont;S-TJJ-946
eleve;el*5855;Joshua;Reynolds;2041-11-03;Rue de Couillet;69;6200;Châtelet;Châtelet;S-AQI-294
eleve;el*1415;Stephen;Goodman;2041-04-12;Chaussée de Charleroi;40;6150;Anderlues;Anderlues;S-UJL-443
eleve;el*7047;Zachary;Jackson;2036-10-26;Rue des Genêts;51;6010;Charleroi;Couillet;S-HKX-655
eleve;el*5725;Marc;Pearson;2036-06-26;Rue d'Hanzinne;21B;6280;Gerpinnes;Gerpinnes;S-MJB-468
eleve;el*2249;Melissa;Thomas;2040-12-02;Rue des Capucins;16;6041;Charleroi;Gosselies;S-QKH-645
eleve;el*1737;Nathaniel;Boyd;2036-03-25;Rue Sart Allet;152;6200;Châtelet;Châtelineau;S-SLE-429
Educateur;edu31;Nicole;Santana;2070-10-21;Rue Jean Hublou;19;6010;Charleroi;Couillet;2-YZK-325
eleve;el*7705;Elizabeth;White;2041-01-31;Rue des Lilas;26;6030;Charleroi;Goutroux;S-CTT-164
eleve;el*7278;Keith;Collins;2035-05-31;Rue du Corbeau;116 / 000B;6200;Châtelet;Châtelineau;S-EFF-183
eleve;el*2419;Jessica;York;2040-08-05;Rue Joseph Wauters (RT);6A;6043;Charleroi;Ransart;S-KNM-648
eleve;el*4699;Justin;Johnson;2035-10-19;Rue Saint-Jacques;32;6032;Charleroi;Mont-sur-Marchienne;S-XKZ-185
eleve;el*3446;Debbie;Mcneil;2040-03-29;Rue Georges Gay;3;6041;Charleroi;Gosselies;S-ZSB-342
eleve;el*5369;Christopher;Dean;2040-08-20;Rue Sainte-Anne;74;6220;Fleurus;Fleurus;S-HJJ-140
eleve;el*7547;Gregory;Yu;2042-06-04;Rue des Catelinettes;2;6200;Châtelet;Châtelineau;S-MHS-775
Prof;pr298;Amanda;Williams;2070-07-13;Rue Jules Mattez;2A;6182;Courcelles;Souvret;1-GHO-552
eleve;el*40;Michael;Graham;2040-11-11;Fonds de Corbeau;26 / 26/0/1;6180;Courcelles;Courcelles;S-IXU-194
eleve;el*2369;Anthony;Jackson;2042-02-04;Rue de Finlande;44;6030;Charleroi;Marchienne-au-Pont;S-GXL-224
eleve;el*71;Virginia;Gordon;2036-01-08;Rue du Transvaal;147 / 011;6010;Charleroi;Couillet;S-UGZ-140
eleve;el*3925;David;Johnson;2036-02-23;Rue de Brabant;252;6200;Châtelet;Châtelineau;S-GBX-332
eleve;el*1362;Steven;Houston;2036-07-09;Rue de Courcelles;38;6044;Charleroi;Roux;S-EXG-570
eleve;el*1305;Tina;Kemp;2037-02-05;Rue de Lodelinsart (MT);94;6061;Charleroi;Montignies-sur-Sambre;S-RZS-239
Prof;pr435;Cassandra;Miller;2067-09-06;Rue des Précheurs;3;6200;Châtelet;Châtelet;2-PEE-634
eleve;el*637;Alice;Herring;2038-12-04;Rue de Montigny;28 / 021;6000;Charleroi;Charleroi;S-ZDY-320
eleve;el*935;Tara;Johnson;2037-08-08;Rue Albert Lemaitre;130;6180;Courcelles;Courcelles;S-IUQ-337
eleve;el*2907;Hannah;Banks;2036-11-27;Rue de Presles;218;6200;Châtelet;Châtelet;S-AOM-700
eleve;el*5688;William;Gonzalez;2036-05-22;Rue Bethléem;29;6000;Charleroi;Charleroi;S-GWC-467
eleve;el*446;Colleen;Leonard;2037-09-02;Rue de Namur;465;6200;Châtelet;Châtelet;S-KXA-222
eleve;el*1380;Vincent;Fitzpatrick;2042-12-16;Rue Emile Strimelle;49 / 000A;6040;Charleroi;Jumet;S-YZL-916
eleve;el*677;Joshua;Mendoza;2041-09-17;Rue de la Neuville;64 / 052;6000;Charleroi;Charleroi;S-HDR-685
eleve;el*7480;James;Griffith;2037-09-17;Rue Sainte-Zoé;59;6061;Charleroi;Montignies-sur-Sambre;S-WKF-603
eleve;el*8102;Renee;Thompson;2041-01-30;Rue Paradis des Chevaux;92;6060;Charleroi;Gilly;S-XEN-553
eleve;el*5235;Lisa;Figueroa;2041-11-22;Rue du Canada;7;6043;Charleroi;Ransart;S-LOJ-927
eleve;el*2868;Matthew;Chambers;2041-01-08;Rue Arthur Vandermeulen;178A;6030;Charleroi;Marchienne-au-Pont;S-SUG-158
eleve;el*6271;Timothy;Kelly;2037-04-05;Rue d'Espagne;3;6150;Anderlues;Anderlues;S-MKQ-187
eleve;el*5638;Samantha;Arroyo;2040-10-20;Rue de la Ferme Bal;34;6001;Charleroi;Marcinelle;S-NWF-630
eleve;el*5437;Robert;Grant;2037-04-25;Rue Saint-Eloi;39;6041;Charleroi;Gosselies;S-TWC-642
eleve;el*6678;Aaron;Chambers;2039-06-23;Rue du Laminoir;82;6060;Charleroi;Gilly;S-XRN-050
eleve;el*7866;Christopher;Lane;2040-11-27;Rue Bois Monceu;25;6061;Charleroi;Montignies-sur-Sambre;S-NAL-410
eleve;el*1650;Natasha;Rowe;2038-04-29;Rue des Bateliers;12 / 012;6030;Charleroi;Marchienne-au-Pont;S-GCN-420
eleve;el*3834;Amanda;Murray;2040-02-04;Rue de Presles;90;6200;Châtelet;Bouffioulx;S-QHD-470
eleve;el*1284;Justin;Burke;2036-02-22;Rue Cité de l'Enfance;80 / 011;6001;Charleroi;Marcinelle;S-YUD-648
eleve;el*4180;Samantha;Miller;2036-10-22;Rue Neuve (LT);7;6042;Charleroi;Lodelinsart;S-EFN-705
eleve;el*5691;Diane;Harvey;2041-03-26;Rue Jules des Essarts;21 / 01/1;6200;Châtelet;Châtelineau;S-CAI-345
eleve;el*5817;Hannah;Hill;2039-09-18;Rue Max Lambert;23;6030;Charleroi;Marchienne-au-Pont;S-DUO-158
eleve;el*4849;Angel;Barnes;2041-05-25;Chaussée de Châtelet (GY);42 / 00A4;6060;Charleroi;Gilly;S-UQL-119
eleve;el*2614;Rachel;Simmons;2035-06-14;Rue de la Station (JT);104 / 002;6040;Charleroi;Jumet;S-FRI-823
eleve;el*22;Brian;Sexton;2039-12-04;Rue de la Résistance;10C;6183;Courcelles;Trazegnies;S-MCF-063
eleve;el*7348;Alexandra;Davenport;2042-08-08;Rue de Sart-lez-Moulin;153;6180;Courcelles;Courcelles;S-BRN-300
eleve;el*1484;Shane;Mills;2035-04-21;Rue de l'Armée Française;8;6010;Charleroi;Couillet;S-LGN-660
eleve;el*2604;Colton;Atkins;2039-01-25;Place Elie Deferrière;23 / 0002;6000;Charleroi;Charleroi;S-XIP-326
eleve;el*7997;Kristy;Schmidt;2038-01-02;Sentier de Montigny;18;6060;Charleroi;Gilly;S-IFV-143
eleve;el*6103;Amy;Palmer;2041-01-20;Place de la Concorde;13 / 021;6041;Charleroi;Gosselies;S-IKC-369
eleve;el*7582;Kathryn;Moss;2040-12-07;Boulevard Pierre Mayence;43;6000;Charleroi;Charleroi;S-XMS-972
eleve;el*1659;Christopher;Curtis;2041-05-13;Square des Marronniers;25;6220;Fleurus;Lambusart;S-AZV-850
eleve;el*38;Regina;Casey;2035-05-26;Rue de la Chocolaterie;13 / 1;6220;Fleurus;Fleurus;S-EAF-988
eleve;el*1739;Christopher;West;2039-01-23;Rue des Marlaires;41;6041;Charleroi;Gosselies;S-XLA-945
eleve;el*5435;Rachel;White;2037-07-11;Rue des Cent Bonniers;23;6150;Anderlues;Anderlues;S-JWT-810
eleve;el*4462;Cory;Dominguez;2036-06-29;Chaussée de Nivelles;269;6041;Charleroi;Gosselies;S-NHZ-003
eleve;el*834;Joshua;Perry;2041-08-30;Rue de la Plateure;39;6060;Charleroi;Gilly;S-ZRB-353
eleve;el*6655;Frank;Obrien;2035-09-27;Rue des Bans;7;6001;Charleroi;Marcinelle;S-QKW-199
eleve;el*2128;Melinda;Diaz;2042-07-29;Rue de Nalinnes (ML);501 / 0011;6001;Charleroi;Marcinelle;S-LFP-591
eleve;el*3979;Victor;Douglas;2035-10-13;Chaussée de Thuin;429;6150;Anderlues;Anderlues;S-NVR-608
eleve;el*1209;Justin;Maldonado;2039-06-25;Cité Malghem;24;6031;Charleroi;Monceau-sur-Sambre;S-KHH-948
eleve;el*5273;Mark;Perry;2042-06-04;Rue du Congo (CT);92;6010;Charleroi;Couillet;S-ZDK-697
eleve;el*3331;Alex;Drake;2037-06-09;Rue Joseph Wauters (DY);348;6020;Charleroi;Dampremy;S-SVA-578
eleve;el*3078;Emily;Gaines;2039-08-03;Rue de Montigny;57 / 021;6000;Charleroi;Charleroi;S-FCT-475
eleve;el*2620;Jack;Roberts;2040-10-21;Rue de la Brokète;39;6031;Charleroi;Monceau-sur-Sambre;S-AMW-568
eleve;el*7104;Nathan;Farmer;2039-05-08;Rue de Beaumont;223 / 021;6030;Charleroi;Marchienne-au-Pont;S-VKZ-643
eleve;el*1685;Christy;Ramos;2038-03-27;Rue du Village;4;6280;Gerpinnes;Loverval;S-LLW-622
eleve;el*894;Stacey;Wilson;2041-02-07;Avenue Paul Pastur;47;6032;Charleroi;Mont-sur-Marchienne;S-XZK-099
eleve;el*6985;Alicia;Rodriguez;2039-10-27;Rue Cayauderie;241;6000;Charleroi;Charleroi;S-XDX-346
eleve;el*1584;Henry;Mayer;2041-12-23;Rue Caluwaert Jean;57;6040;Charleroi;Jumet;S-NHI-320
eleve;el*1876;Dylan;Martinez;2042-08-04;Avenue de la Gare;1 / 022;6030;Charleroi;Marchienne-au-Pont;S-PLN-894
eleve;el*1226;Kimberly;Kelly;2039-02-22;Rue Dewiest François;70;6040;Charleroi;Jumet;S-GWX-583
Educateur;edu28;David;Orozco;2073-06-30;Rue de l'Etang (CT);22;6010;Charleroi;Couillet;1-NDM-751
eleve;el*5922;Grant;Ramirez;2042-08-18;Rue Bougnou;35;6020;Charleroi;Dampremy;S-XWV-028
eleve;el*6272;Jerry;Smith;2041-12-12;Rue du Bois de Lobbes;335;6060;Charleroi;Gilly;S-SOX-293
eleve;el*1691;Kaitlyn;Garcia;2039-02-21;Rue du Parc (ML);1 / 012;6001;Charleroi;Marcinelle;S-WFJ-133
